time,iq,vbus
166.7635,11.902075,1.273208
166.7826,11.910937,1.369215
166.8026,11.910937,1.197029
166.8215,11.902075,1.214378
166.8406,11.910937,1.371907
166.8596,11.910937,1.217765
166.8785,11.884351,1.198896
166.8975,11.875488,1.276648
166.9174,11.875488,1.292663
166.9376,11.875488,1.292437
166.9565,11.875488,1.273988
166.9755,11.910937,1.4061
166.9954,11.9198,1.271678
167.0154,11.910937,1.271649
167.0345,11.910937,1.274189
167.0545,11.902075,1.330974
167.0744,11.910937,1.330878
167.0944,11.910937,1.272023
